path,bytes,lines,sha256,lexical_screen,direct_read_lines_union,direct_scope
.cargo/audit.toml,946,20,43144e4d8f5040ce3e00a4b01d6277573c479128fbd0a85875e2ed0dba4e1e17,all lines; not semantic audit,0,not claimed
src/storage/lifecycle.rs,16559,424,4dde96ba2a7e8c0a83284600578dba1cd643b7da163d8c4357dfadf90915ad96,all lines; not semantic audit,0,not claimed
src/storage/lockout.rs,6187,156,bf61f81cb79c350e4bf0e5e4384c504985a3ac8af82604e260350998840930e3,all lines; not semantic audit,0,not claimed
src/storage/migration_meta.rs,43279,821,c01ab67b60e92817e8af22bc8c0e141520fe4c9b56f905665b0ff1a05a490420,all lines; not semantic audit,0,not claimed
src/storage/migrations.rs,367109,7277,f386a2bc78d7961ab523494eb97dd40331cde24c30eaf91df077e3ded84f7625,all lines; not semantic audit,0,not claimed
src/storage/mod.rs,1507142,33446,a60b6f8a925078fa6c798d9420180575524e4f3149286cb514592f02ed55253c,all lines; not semantic audit,4440,partial
src/storage/model_attest.rs,12949,364,9630abfc272dbf1580677ee1ad617d5af607874f445d66dca8e4619dc5fb7697,all lines; not semantic audit,0,not claimed
src/storage/pubkey_history.rs,34118,816,03f7a34dc0457797bfac05cb9abfea34d612fcf30b94b9735601e0aa950c3329,all lines; not semantic audit,0,not claimed
src/storage/record_stop.rs,20375,522,1590ad764caf0b68f0aec7db29f5334be2ec090aaeb94f4541352a07792db99e,all lines; not semantic audit,47,partial
src/storage/reflect.rs,56161,1286,4db18ecb91432f494e10708bf9ab00a2f695ff87dd7889021283327f434072d2,all lines; not semantic audit,0,not claimed
src/storage/schema_guard.rs,31204,672,2b20e4d8275626706e4a8e73d58d74bf63926762d4703cc6fbdf3c935aae91ac,all lines; not semantic audit,0,not claimed
src/storage/schema_integrity.rs,46078,1043,422cc07109dc5661a49eb5961e5071f37181df0d73d03f851475a43e4e26e628,all lines; not semantic audit,0,not claimed
src/store/mod.rs,331151,7446,03a8c96c633d4e8f540f1d1a888512b3bc050c8575a6f566d8cca93c90b41278,all lines; not semantic audit,43,partial
src/store/postgres.rs,1972147,41625,1847442e93a24fbc4412c35d392703164decaefc003f3620d3291d0bfbc7c387,all lines; not semantic audit,1076,partial
src/store/postgres/coordination_create.rs,9244,233,91a39527284cac969d3bbf0406df03c7cb9303d16329bb3aad39a344641a223a,all lines; not semantic audit,0,not claimed
src/store/postgres/pubkey_history.rs,8013,200,762497648ab31be3586bdd2ebedefbe1cf86bf73b1a0e89698ed48f5b2b877be,all lines; not semantic audit,0,not claimed
src/store/postgres_hub.rs,3040,78,8026e918f66d833a4f98f74c2ba32d5aec57721a33689de6e6f06b2cfb22677a,all lines; not semantic audit,0,not claimed
src/store/postgres_inbox_tests.rs,4634,115,575ca54a8523b6abe6408b665879306ef9a4a0b1a4b39592593823367007fca6,all lines; not semantic audit,0,not claimed
src/store/postgres_parity.rs,28873,683,f4e3086a62f45e8ab61cec0e7296723193ad5526aec6179fdaec07bd9e505f0b,all lines; not semantic audit,367,partial
src/store/postgres_relocate_ag_catalog_3055.sql,10989,171,37462a339f322c55582a3b2c8207573eba5eddb5acac11bad32f56596b1e7b09,all lines; not semantic audit,0,not claimed
src/store/postgres_schema.sql,95226,1624,cf5140e2b2ecfbfec6ee500221e2c23859fc335056ce47b1dbac140579967f7d,all lines; not semantic audit,0,not claimed
src/store/record_stop.rs,3068,77,6323255b4cd6d7a5be063cb5bc0b5e4b35b538a0606199e4d10fa0fe185c72da,all lines; not semantic audit,0,not claimed
src/store/sqlite.rs,281072,6702,be11e366310906ead45501fce81ee115dc8bde26f141fa6da0465dd747d9916a,all lines; not semantic audit,0,not claimed
src/store_url.rs,16649,384,bd6acba3c7ac34af96ec2d4d23d0012193150bd25e1b0624da077260b5c434dc,all lines; not semantic audit,0,not claimed
src/subscriptions.rs,193744,4686,41950431087a1134b6a19431b387d6e268a70b9597fabb7f284255c465d0790d,all lines; not semantic audit,0,not claimed
src/synthesis/mod.rs,35998,889,d400bfbd2cec09adf66ed5a0d4c17b48bda70914faf75ef83a8bd420b97cca94,all lines; not semantic audit,0,not claimed
src/test_support.rs,3615,91,4f16abea096ca3aa19e4b15fca2222c39c5d407f5a9b566d9b4151c5f8597034,all lines; not semantic audit,0,not claimed
src/tls.rs,110006,2519,b08392f6bb6afea971c4887eeb105f4909a886ab92fab92aad799c72a862d75d,all lines; not semantic audit,0,not claimed
src/toon.rs,27363,762,7b7bbf84f3211080c325502b3d3281bda72e4968c31222c35fbe851bbec2fc2d,all lines; not semantic audit,762,full file
src/transcripts/mod.rs,25440,649,60fc356541820d13f82a7448f27ca79651a1ec7ed38debc564b9aa1057eb99c5,all lines; not semantic audit,0,not claimed
src/transcripts/replay.rs,22269,502,e1f25f44fbb003986314ce572d06b6c0baa4b837c2719eb5cecd2f2494ee756a,all lines; not semantic audit,0,not claimed
src/transcripts/storage.rs,35094,904,b96d787e4d3e6be8d73bcc74e65578daaa016903e263ff5226b2385a321ab177,all lines; not semantic audit,0,not claimed
src/trust.rs,9119,229,29be27ac6b9585684da38d78bf030fb719071ed3c1b2091fa03a6ee22b3fb67a,all lines; not semantic audit,0,not claimed
src/validate.rs,143163,3522,1fa2d76e0318d4d3b2acfbdfb809ea69dc9fdea57f47b4bdd456b60ab45d5447,all lines; not semantic audit,0,not claimed
src/vectorlite.rs,29965,750,8d740936b32ea88978627303d124ab98c18126397b8d5a927ead9900d81fe1c2,all lines; not semantic audit,0,not claimed
src/visibility.rs,37485,820,074c191c2195c54f074868889bc9985499b90b9cd63ae319951cdba90d770608,all lines; not semantic audit,0,not claimed
src/wake_hub/codec.rs,3038,89,7f37d1203d413f231ad4f22a48471e30ad55ecc3831aac9b61f81bb93febe0d6,all lines; not semantic audit,0,not claimed
src/wake_hub/conn.rs,27744,706,0cc46eed532a53b130accc37f07bc4a30ad39db8beee2183fe973d990f79dc4e,all lines; not semantic audit,0,not claimed
src/wake_hub/delegation_verifier.rs,33670,902,6e444f759c57c6c53c929115be0cf75ad04d1a8fbc2e0b978051020ecef2fa0f,all lines; not semantic audit,0,not claimed
src/wake_hub/frame.rs,46748,1318,876fbf48e07cc1fc67cb64c1798c1e5d8500edd762ecce65ff0eefe999f4af05,all lines; not semantic audit,0,not claimed
src/wake_hub/identity.rs,22791,622,765c5f3b10f94f38097a571002578f63f1c37803690074631a31031e2813c326,all lines; not semantic audit,0,not claimed
src/wake_hub/limits.rs,17808,442,e8e17c6a5456fcfaa4b94924ab6c3cc391b127db70725ed12a495f2eeef2749b,all lines; not semantic audit,0,not claimed
src/wake_hub/metrics.rs,6985,195,5a0b4198868f0f2111a7e7b9086364a91a8f61a4aab03feb881a982d5119d3fc,all lines; not semantic audit,0,not claimed
src/wake_hub/mod.rs,13044,337,1b27099a7444cca0d24359b4e8ed82ab47e41a73c47e8aa61a5c99ce021144a7,all lines; not semantic audit,337,full file
src/wake_hub/pending.rs,9464,294,28d2571c82a35ab3fd13c0eddbd652fb2076a82e2d93e4ad027aa540c3326e10,all lines; not semantic audit,294,full file
src/wake_hub/routing.rs,25211,759,ed2d0e8ec756b9168e8ffde49e267e65248d9bdb005b766806b6ff18a68c0e92,all lines; not semantic audit,0,not claimed
src/wake_hub/server.rs,11982,322,d64fc901c990b679af086d6eaa283e080e3c616318e5cccba5e42dfd0ed1c6e8,all lines; not semantic audit,0,not claimed
src/wake_hub/startup.rs,20047,511,71a8ad3bc63c5728625177c357735ae4f51622e09d8da39497e62e88d2243422,all lines; not semantic audit,0,not claimed
src/write_events.rs,9944,279,b75b8c7412db71c3c094542021bbc94452c0410fa220c756f9a674c1b6826964,all lines; not semantic audit,0,not claimed
tests/a2a_campaign_round1.rs,35026,937,e8530364128ca9783840e84056bb73f3d9c691dd101c60ba3207e19d858e4421,all lines; not semantic audit,0,not claimed
tests/accept_provenance_http.rs,11314,326,2ef79e9652845f3c6c1bf5c59b58c0fb2b99709ba6002ab4324bb242f99acb02,all lines; not semantic audit,0,not claimed
tests/acceptance/acceptance_nhi_sqlite.rs,48578,1240,649de03e93a91de486360e3fc86796c4735dcbecd22dcbe824d8631af254ebcc,all lines; not semantic audit,0,not claimed
tests/acyclicity_equal_instant_3041.rs,15070,395,c231cc99830330532446de69440fbaa6ec986676027cee3258e59583e0c891d3,all lines; not semantic audit,0,not claimed
tests/admin_action_forensic_audit.rs,15145,372,96a843fc40ee3e712f9a27a5d75b79c40665cdad81c7995e63f7df37298edd93,all lines; not semantic audit,0,not claimed
tests/admin_audit_chain_913.rs,16781,439,dfd4db5135f68a7e7b3e9b6608773afd00e09a1b22ac34cf1551d4d45513128d,all lines; not semantic audit,0,not claimed
tests/admin_header_trust_1570.rs,7840,190,68e84e7f1ce968377eebff91afcdd927ab59c18325722e0d02c578e6f19e3181,all lines; not semantic audit,0,not claimed
tests/admin_header_trust_boot_gate_3065.rs,4005,113,0ce8590ab0d9c26cb4ff1bf0e4719af8e1be7b1aba2fccdaa1101fb96815c64a,all lines; not semantic audit,0,not claimed
tests/admin_run_gc_require_admin_1027.rs,6583,161,3d121c814ea1a3ee02942c6fbe043e63f095c9f3abca1dadba70345d501816d5,all lines; not semantic audit,0,not claimed
tests/admin_visibility_bypass_gate_1582.rs,6853,157,e67ec66d3268ba4727c4fae544b4e962733a2c8feec24b5b1773085b7768ad56,all lines; not semantic audit,0,not claimed
tests/age_cte_equivalence.rs,33738,888,a200c5324fbad16521c20f3a5df6c7b40a3b025a9ade8832cbe1d58303070b4d,all lines; not semantic audit,0,not claimed
tests/age_cypher_param_binding_2511.rs,30158,730,82be49498393d38bf06586c6b9ff483ccdcf6235cfcacf1e47ec7f54d4786ba5,all lines; not semantic audit,0,not claimed
tests/age_deferred_projection_cluster_2375_2376_2377.rs,11406,310,376a9dc6f036f177e6605fa72d5720c3c8c4a0041652b5840f531bb8176c38f1,all lines; not semantic audit,0,not claimed
tests/agent_attestation_integrity.rs,33267,847,36adce2126d510c81a2d898fc608f961df5baaa81f1c98c9b4313fbbb667aec3,all lines; not semantic audit,0,not claimed
tests/agent_attestation_postgres.rs,13395,339,4d73867f4835d90b4d82afd997f398f61d6dd71c7e9dd55e7e878910ad1f2124,all lines; not semantic audit,0,not claimed
tests/agent_id_spoof_901_regression.rs,7018,193,9989553ab4d2c8c19a9d6cacab8895415a7149f084be6627646e30f35b2834a2,all lines; not semantic audit,0,not claimed
tests/agent_key_hot_enroll_3418.rs,11388,301,72736670bd6811e84c27021d26fa7bb6acb0b1b0cf997c99ef7962c0038a255d,all lines; not semantic audit,0,not claimed
tests/agent_key_hot_enroll_store_3418.rs,6108,147,2745da7511d76ad26f0f5b18f1f790c93ca87e9a24af4839f9596e69f2f110fb,all lines; not semantic audit,0,not claimed
tests/agent_pubkey_error_parity_3145.rs,5445,141,7f52b2e4f810706f018396c3516554704e000a2bc2d4fd15c34476090cd96819,all lines; not semantic audit,0,not claimed
tests/agent_pubkey_failclosed_3145.rs,9961,239,4f6bebc85a433d4201c5360dc91c9050d6b97dcd1ba6c521ec98cc6e7787b5af,all lines; not semantic audit,0,not claimed
tests/agents_post_caller_binding_3398.rs,19657,569,121f774fec6c1b115eb117420372fc2238fc16d60b29de7bf5c5c47547d6dd09,all lines; not semantic audit,0,not claimed
tests/append_only_boot_seed.rs,5622,112,73ec46b6ad19f3af8a11dff42d859c6d8fad3a1c08c5a6158d98643788acac8a,all lines; not semantic audit,0,not claimed
tests/append_only_spine_flagon_g6.rs,49888,1280,9c53c1c37e8c1cd9502d95a7bd5599894d51d8b9d7b519d5a62088ad90e1323b,all lines; not semantic audit,0,not claimed
tests/append_only_spine_guard_g6.rs,31599,691,cd599dff544f85e73cfb67eacd7157c24900af69d37313346bf3bf58b8476cd4,all lines; not semantic audit,0,not claimed
tests/append_only_spine_guard_g7.rs,6302,180,844851fc2f8147cd13cb6633e1d133045860ef374234aec9c4aacf67ab96191d,all lines; not semantic audit,0,not claimed
tests/append_only_upsert_supersede_2948.rs,16277,477,e7f3ee198091ff88240d84a79346a37aa6cc4b7d2e4a97f24a56cf8af25dc38c,all lines; not semantic audit,0,not claimed
tests/apply_remote_memory_26col_1029.rs,6152,161,6b322aa43a9db079c06bf5f8ce7c2528759a31bbe7d07bdb5e9443988a431418,all lines; not semantic audit,0,not claimed
tests/approval_reflect.rs,24573,592,f1fc4f14b435edd24ac15847a0213aa785bbd4ab5dc61b94208f0d2a3fbf74cf,all lines; not semantic audit,0,not claimed
tests/archive_by_ids_owner_gate_940.rs,13991,377,215b08f76cf252e493c64bbfdb1cee1288a2f9e388a33367d53d0fa58f6dc11e,all lines; not semantic audit,0,not claimed
tests/archive_on_gc_config_3385.rs,13845,348,bda0ab6ffb309510110d1fc470a1a1b4e4bed799aa10469bb86bcd34e90d15da,all lines; not semantic audit,0,not claimed
tests/archive_purge_owner_gate_936.rs,13924,359,22141f681189cbb2041c396d679f486be100e18321f825f628d94dc8897bba2b,all lines; not semantic audit,0,not claimed
tests/archive_restore_cid_identity_2385.rs,11040,292,ea361ec0494387b808c77cb1bcb733122b14eb3dcf6e04a354a198aa987fe91a,all lines; not semantic audit,0,not claimed
tests/archive_restore_link_cid_3250.rs,13354,373,1de0922e246f3e9438003fa77dbb2942964cc5f13743c18c47037d2b84d4510b,all lines; not semantic audit,0,not claimed
tests/archive_restore_owner_gate_940.rs,11010,291,85f2df2d2b9fdb7e6411b9f2af12000b12ec5402abf2b6b501318fe07e5cc432,all lines; not semantic audit,0,not claimed
tests/archive_serialization.rs,5607,166,9ed4a9aa538f7f56c32f2d3ba75aa6fb164b18d469c84921db4a39037a431954,all lines; not semantic audit,0,not claimed
tests/archived_valid_time_roundtrip_2035.rs,7352,207,8857d5e9562d00dcb71ef7585f752932805319747b8f0f8de646b8b925ed08ac,all lines; not semantic audit,0,not claimed
tests/atomisation.rs,388,14,984c57d35e486e35479bed65e9a7271e86f9b157228d725df9c3f014afe6f39a,all lines; not semantic audit,0,not claimed
tests/atomisation/core.rs,40333,1066,475af02f89d70dc7b07c5b56b8f8a192684c59d271d977d23a7d65712a11648c,all lines; not semantic audit,0,not claimed
tests/atomisation_depth_cap.rs,12670,320,6b453399626762092361fecc3b5b4100ba43ddd3d877c866e040246118ec918f,all lines; not semantic audit,0,not claimed
tests/atomise_async_http_write_2984.rs,16757,437,16783354303dab9c391a1dfebb316d1757f24a43a95d11f2e245d128a44eeb87,all lines; not semantic audit,0,not claimed
tests/atomise_funnel_ceiling_2984.rs,12815,282,59a2dfdcec21a178afd9d771e33a6e558e8731381229c1d797556c23dc38ec02,all lines; not semantic audit,0,not claimed
tests/attest_level_string_invariant.rs,4931,143,c38ffe54d55b98c3a60518b853677e87201d868b1074bc3dab98c22915e3a947,all lines; not semantic audit,0,not claimed
tests/attestation_funnel_ceiling_3014.rs,7817,180,46d6b6ef0ef4d2a322997b79228204fc122cc898c74705c8f7333aea0f5a7946,all lines; not semantic audit,0,not claimed
tests/attested_created_at_roundtrip_3422.rs,12197,284,48119175e872dfa3984fe0c3118ed721f348dead6ccd38e50290af33a1f305c9,all lines; not semantic audit,0,not claimed
tests/attested_write_replay_3419.rs,17201,414,6184a19ddf5be422b6453db404eee681e089cfcc39fb754d740c240236c35393,all lines; not semantic audit,0,not claimed
tests/audit_cause_binding_1822.rs,16398,409,e2dd4d7a37a314cf8291c36bdf9c96cc23589fe33e1ffedb647301ac511621d9,all lines; not semantic audit,0,not claimed
tests/audit_cli_honors_db_3429.rs,13290,316,2ca9a5b03f30faa81b9145184f49799b18dfee73adb5000b2afea03035c2c3e0,all lines; not semantic audit,0,not claimed
tests/audit_exoneration_asymmetry_l7.rs,14493,368,a592df397fbbbca7907557bce7e144327f96d71300ee22ac670b92fc2b986b44,all lines; not semantic audit,0,not claimed
tests/audit_signature_pin_l4.rs,16268,408,f13b3be06addca187e6eb34831ca38999a489afe6e7d631dbbcf547d4713290d,all lines; not semantic audit,0,not claimed
tests/audit_truncation_anchor_1850.rs,23029,594,735b465d327711cd532ba38f56e2287867c730127bb6214ebc182da85fc60c63,all lines; not semantic audit,0,not claimed
tests/audit_watermark_db_id_scope_2955.rs,17324,395,75dec67edcbb45ca74a04e42de026cb70ebdcbf778457b73b3305da5f68ee5d1,all lines; not semantic audit,0,not claimed
tests/audit_witness_truncation_1822.rs,44143,1142,9b0b858f3e792d237875601ddc7c8542711de6d0e1e145868ad1e71fda8c08f8,all lines; not semantic audit,0,not claimed
tests/authz_named_approver_2538_pg.rs,13099,328,52486c564a64036d24a74462f064286cf0e719005a9a89aea3b8297d394eebb1,all lines; not semantic audit,0,not claimed
tests/auto_atomise.rs,366,11,011337ad2374fe53b836655819a210399f5b46a196cd27441ad99df59498fa29,all lines; not semantic audit,0,not claimed
tests/auto_atomise/core.rs,29752,801,1114bc13dc6bdb8c07032303f02ba1065cf44726f20a6114287149666df61ff5,all lines; not semantic audit,0,not claimed
tests/autotag_async_write_2587.rs,16683,401,d32b84d7f43a00809848e7da0e48d9e129f857a739997a1b6ca8875898f32043,all lines; not semantic audit,0,not claimed
tests/b17_integrity_3230_3231.rs,16746,471,d13b5ddb7c8589df71f79e1f1e514f7ad7bc62a93c509f9a00659a4f9ea229bc,all lines; not semantic audit,0,not claimed
tests/b3_precompute_doesnt_block_serve.rs,7573,168,da96d1e0e651393f48a7838063430dbdab9f7b42baa7a20e44f9c58a5e6bf8af,all lines; not semantic audit,0,not claimed
tests/b4_config_cleanup.rs,9781,230,5ac63242119ba2c68a0398eda031878b127a4e10f15bae41abb4a904cd6e363e,all lines; not semantic audit,0,not claimed
tests/backup_fail_closed_2444.rs,11106,282,1fe6ecbc0ff3455b0055ef59a625685bb9e63dabf718361035e37131f23c4562,all lines; not semantic audit,0,not claimed
tests/batman_atomise_wiring_2983.rs,17853,459,1ad1259b030d2b3c1fd923b76b7c88dc64e81b1a3bb17b8d300f28746ff953e1,all lines; not semantic audit,0,not claimed
tests/bench_baseline_1987.rs,2382,63,80a752735e317f13c0d8e50f4186ebde0951292509dcab2abad0a390423b27e8,all lines; not semantic audit,0,not claimed
tests/bench_verified_dispatch_1961.rs,2992,64,d8097c0af9f34e84e510b2f5377d5bd71a11def06d38ec8874753dc18486948c,all lines; not semantic audit,0,not claimed
tests/bias_displacement_invariants_2_6.rs,23691,571,9bf769658cc4870918397d6bbaa4a16551fdfc6833300105b567c579a9e826f5,all lines; not semantic audit,0,not claimed
tests/bind_pubkey_possession_3464.rs,57073,1375,ac55278f8c07aae46a5d5e40145aa3885b00c6ba8cc7db624983a36002094b15,all lines; not semantic audit,0,not claimed
tests/bind_pubkey_surfaces_3464.rs,4719,114,d4169ff24a489a5be6a8873d7b4a2fd96a6694ad7b9cca48e590f8bc6fe5b5f7,all lines; not semantic audit,0,not claimed
tests/boot_fail_closed_config_3166.rs,19493,547,149b0a3db964e280754286265d1c559f246426ab6d19636cb9edff371c3ea83f,all lines; not semantic audit,0,not claimed
tests/boot_lifecycle.rs,8957,236,19f7b6dc258e019358fe762a8aab363f330e3f33403d1602aca6c48ea7e26f9a,all lines; not semantic audit,0,not claimed
tests/boot_posture_banner_2908.rs,7486,195,8fd2a32fedb68adec3f622129ec201752bf5908c97c2ac532962aec35ecb03bd,all lines; not semantic audit,0,not claimed
tests/boot_primitive_contract.rs,8906,258,f15db98bc15c6a7fc8364516fefc706ae2baf4106078c2352042bfeabc465cdb,all lines; not semantic audit,0,not claimed
tests/bootstrap_node_cert_gate_3016.rs,14550,337,5b0d486c615da75c4dc20733b98d8a70c6ff4dcf80440cefbf91f11252479236,all lines; not semantic audit,0,not claimed
tests/budget_tokens.rs,17496,368,668fe1cad36fdfdaf971594d3d616e7c8bfc613cb0b708e4b022bb9d47ce96eb,all lines; not semantic audit,0,not claimed
tests/bulk_consolidate_quota_1788.rs,16073,402,8bb156c10f9b7af4f1fea09d71883ec22fdecc08b2341de0cd8e0a1bbedf2937,all lines; not semantic audit,0,not claimed
tests/bulk_create_conflict_2874.rs,25651,581,c5a5956bdb6fbc499aff1e4a3b4ba102727d98c5d8a43654be43a9f838eb346a,all lines; not semantic audit,0,not claimed
tests/bulk_on_conflict_2725.rs,16587,422,9e3ad1d96e4d8864844dcdb8d35e1090870c2a933fdd7d05933194f22757e05e,all lines; not semantic audit,0,not claimed
tests/bulk_post_commit_stages_2724.rs,14011,329,9b5d5e18920a520fa58e3cf6e44c2404fc4a92614002b7df1eda9f0b714b6299,all lines; not semantic audit,0,not claimed
tests/bulk_secret_screen_order_3071.rs,11371,281,b559703c9aaf557878384457c83e4f574d0aecb4103d5cea5c2e959c57dc4f77,all lines; not semantic audit,0,not claimed
tests/bulk_write_truthfulness_2551.rs,27588,645,44a6eb2eced32e574ca1bcac16d423b7799ccde805f0122a6fb5100d18a55322,all lines; not semantic audit,0,not claimed
tests/c2_tool_docs_field.rs,9435,223,00e6497a6c7029d1f42b635ad31a29cd31cc2460d35d4bf4da4769b3aff68b72,all lines; not semantic audit,0,not claimed
tests/c3_no_inline_examples.rs,4547,110,746165ed243fbf52af7d62cd16cf2bc73c977972bebcaceebc2e8ad6f27e78c7,all lines; not semantic audit,0,not claimed
tests/calibration_t0.rs,11754,286,598dc820239b0da6e41a3e795d3fc8e42d5c72aff7bd404ba7159207f4892306,all lines; not semantic audit,0,not claimed
tests/capabilities_embedder_truth_3063.rs,4144,102,ccb8830dbff2f26e1c1546e5cd2803748eabf3e25bf48cc8e70b21ae53467254,all lines; not semantic audit,0,not claimed
tests/capabilities_v2.rs,16076,367,f6e3e52b824680b36d0ac0949acc871f089a0ed8e68df826db8d5b280f50fff1,all lines; not semantic audit,0,not claimed
tests/capabilities_v3.rs,52920,1316,97fb041bef230cd8e74f9fe16b44305403cdfd170247540f2292d1f4994e52fc,all lines; not semantic audit,0,not claimed
tests/capabilities_v3_l3_5.rs,26804,697,6de74319a33eda72b1e68186014cf9d42ba1fe9765f29d8e3f1b99de719f3f5f,all lines; not semantic audit,0,not claimed
tests/capabilities_v3_provenance_layer.rs,4834,132,e928f9b0c7904977a8b2bf167198975090da4bacefc2079f2efc602371b8b9fc,all lines; not semantic audit,0,not claimed
tests/capability_file_channel_3206.rs,4663,107,152d7870fb3b2045c435c35b4fd018083545ff01901b0551fe621e196db143d3,all lines; not semantic audit,0,not claimed
tests/capture_layers_perf_budget.rs,24599,552,dcc49bd3a63644ca4c32d49fc61a48c1187a6ac2fd40a35f3eb131973b0bd2c1,all lines; not semantic audit,0,not claimed
tests/capture_turn_security_integrity.rs,17554,441,fbb8d7db485babc9ed7d5268d24692b5eab1a27585d72f9be4685687de0f38d5,all lines; not semantic audit,0,not claimed
tests/check_constraint_relation.rs,9721,266,4bb80c5ce5ecdd759233a0fd87c0793393c8417447c869f695dae027a341fd32,all lines; not semantic audit,0,not claimed
tests/checkpoint_cas_2396.rs,10454,283,c4a1de9e2182f2fd97389b6df6606968326226a89b018e4f642042f73691cd1b,all lines; not semantic audit,0,not claimed
tests/checkpoint_epoch_resolve_authz_3007_pg.rs,4855,136,491d5227bd4930b7dc0c4660ea09f57d3d31312963d96a5cf8d6b55d84aa368a,all lines; not semantic audit,0,not claimed
tests/cid_created_at_canonical_3446.rs,9877,237,d2fdc6890e633ea53e0bc9915dcb08bfb4ba02123a2ca6b38d4350fb8f9b74f5,all lines; not semantic audit,0,not claimed
tests/cid_federation_stability.rs,5925,140,b61c33fa369133ed583a82114b25326051d51bd2c427858486a414431de186b7,all lines; not semantic audit,0,not claimed
tests/cid_migration_v74.rs,11160,306,688d52bf2354005bdc06f8d8b80f87a297183610d935234f0254df4e420ea516,all lines; not semantic audit,0,not claimed
tests/cid_tamper_detection.rs,8512,238,f8caf126d4a4e1e07823bba0c2da240cb26330ffcd530e9471b3d2a6a147a768,all lines; not semantic audit,0,not claimed
tests/claim_bitemporal_1834_pg.rs,12541,356,484734c77a95512e5fc4c30988b13e57488c929b1a5bd0da076f45c25e4268ba,all lines; not semantic audit,0,not claimed
tests/claim_bitemporal_federation_convergence_2207.rs,9952,238,8e8672fba97646c8d4855459be7bad0ba68466be09043639bbdb712a12409c3a,all lines; not semantic audit,0,not claimed
tests/claim_bitemporal_recall_1834.rs,12502,368,03b48464178391ad2fde7951aaf49b20acb508544ace14afe6a8abe5c42696a4,all lines; not semantic audit,0,not claimed
tests/claim_validtime_canonical_1834.rs,19142,521,31b01a8bbff979537b5a072774dafe661be22c47b53f09d08e5060ac8400cf3d,all lines; not semantic audit,0,not claimed
tests/claude_md_kind_vocab_1589.rs,3940,109,9abc68ef3401ced358476c538a5973c593d659114214fd07957b84c55113e70c,all lines; not semantic audit,0,not claimed
tests/cli.rs,692,22,5eaf9870946be57f35a4419f84a435a2c71fc6d511c6ce95561b37c34d17162b,all lines; not semantic audit,0,not claimed
tests/cli/atomise.rs,17596,453,8fc7c23fb73f31dea6b5f47f121686a8db2fd8eecb4cebbabf50881ea6f3668c,all lines; not semantic audit,0,not claimed
tests/cli/expand.rs,6259,176,38a71bba94d30d22098d7b582137234df98255a5c865e446f4286dba79ac9863,all lines; not semantic audit,0,not claimed
tests/cli/export_reflections.rs,19847,497,487a567b33d6b4753094ac912609772c52a284047acc821c46d88ddc318f8018,all lines; not semantic audit,0,not claimed
tests/cli_governance_check_action.rs,10677,312,2c4cf99ba4ad1a313de924e53fd16926e876bd93d237c69f2adab1a7124ca986,all lines; not semantic audit,0,not claimed
tests/cli_install_pretool_hook.rs,16799,495,33aa5ba43a0ff25f24c6ac86b5042d37d89d5926739781f7f5fad6f1e25e0111,all lines; not semantic audit,0,not claimed
tests/cli_integration.rs,15864,576,d226bd3c8ae61d07d97d448e3ef693e46f30d162e436ed2cd0287daae3f88657,all lines; not semantic audit,0,not claimed
tests/cli_new_subcommands_smoke.rs,5775,186,fe6ddff482972d0e2e0f96d33522b28b3f965b17567e21df60d305a15a299e11,all lines; not semantic audit,0,not claimed
tests/cli_new_subcommands_smoke_batch2.rs,11916,397,ea31f37fe4d2ab1d52716fe047eb851ca79951f7c721f36aa1698beaf1ef3a22,all lines; not semantic audit,0,not claimed
tests/cli_pending_reject_3448.rs,6268,172,46c3d8cb6009c13fbb4c4b27edc5bc734bd72baa95d6380314e5ce1674fc2c5f,all lines; not semantic audit,0,not claimed
tests/cli_schema_init.rs,9327,266,2117c10ef68fd39fd0baefd12eb54f6c2b1fdc7920e4240e747b60f523fc01e5,all lines; not semantic audit,0,not claimed
tests/cli_serve_help_text.rs,3064,77,13c38f794f30c5899bb9c54fc1038437b52444607a10c0ac4f8b0055cc3640c8,all lines; not semantic audit,0,not claimed
tests/cli_stdout_hygiene_3436.rs,10425,260,d826e1104b941f89677493ff59a267d26d51f839550799743858ca634588cd65,all lines; not semantic audit,0,not claimed
tests/cli_stdout_hygiene_behaviour_3436.rs,11097,287,33a98eab3bd90e9dc34ed38311f12d9fc0aa4b876e6126b76833c835c567a470,all lines; not semantic audit,0,not claimed
tests/cli_subcommand_count_invariant.rs,6236,148,af89a6c775bc7aa52a33d5cc03ff6c1bed20c316e07eb727dfffd02a86ade6bd,all lines; not semantic audit,0,not claimed
tests/cli_surface_cluster_r405.rs,12545,364,88c4280420056fd95e2edace69a82974d0e798f6908fc5a5ad360bdf3e3ffe66,all lines; not semantic audit,0,not claimed
tests/cli_sync_attestation_3457.rs,15566,400,24355ab6426202b8dfed63ebaa3c5706d1e38bc3bceb8ca28a667002c53d1317,all lines; not semantic audit,0,not claimed
tests/cli_sync_coverage.rs,33191,900,9b9982a74ac120c489b458ec802f9def8287a99ed3c6595a942130d7e55ffa65,all lines; not semantic audit,0,not claimed
tests/cli_verify_chain.rs,14111,332,1d4b109785fe21d6e6d71319e598810335d24a6db95e5f867b71c179347d0d3b,all lines; not semantic audit,0,not claimed
